id,id_externo,casa_origem,tipo,numero,ano,ementa,resumo_cidadao,descricao_detalhada,tema,url_inteiro_teor,situacao,relevancia_score,votos_sim,votos_nao,votos_abstencao,votos_obstrucao
795,camara_prop_580163,CAMARA,MPV,619,2013,"Autoriza a Companhia Nacional de Abastecimento a contratar o Banco do Brasil S.A. ou suas subsidiárias para atuar na gestão e na fiscalização de obras e serviços de engenharia relacionados à modernização, construção, ampliação ou reforma de armazéns destinados às atividades de guarda e conservação de produtos agropecuários; altera as Leis nº 8.212, de 24 de julho de 1991 e nº 8.213, de 24 de julho de 1991, para dispor sobre a condição de segurado especial, o Decreto-Lei nº 167, de 14 de fevereiro de 1967 e a Lei nº 10.406, de 10 de janeiro de 2002, para dispor sobre prazos do penhor rural, e as Leis nº 12.096, de 24 de novembro de 2009 e nº 12.512, de 14 de outubro de 2011; atribui força de escritura pública aos contratos de financiamento do Fundo de Terras e da Reforma Agrária, de que trata a Lei Complementar nº 93, de 4 de fevereiro de 1998, celebrados por instituições financeiras por meio de instrumentos particulares; institui o Programa Nacional de Apoio à Captação de Água de Chuva e Outras Tecnologias Sociais de Acesso à Água - Programa Cisternas; e dá outras providências.

NOVA EMENTA: Autoriza a Companhia Nacional de Abastecimento a utilizar o Regime Diferenciado de Contratações Públicas - RDC, instituído pela Lei nº 12.462, de 4 de agosto de 2011, para a contratação de todas as ações relacionadas à reforma, modernização, ampliação ou construção de unidades armazenadoras próprias destinadas às atividades de guarda e conservação de produtos agropecuários em ambiente natural; altera as Leis nºs 8.212, de 24 de julho de 1991, e 8.213, de 24 de julho de 1991, o Decreto-Lei nº 5.452, de 1º de maio de 1942 - Consolidação das Leis do Trabalho, as Leis nºs 11.491, de 20 de junho de 2007, e 12.512, de 14 de outubro de 2011; dispõe sobre os contratos de financiamento do Fundo de Terras e da Reforma Agrária, de que trata a Lei Complementar nº 93, de 4 de fevereiro de 1998; autoriza a inclusão de despesas acessórias relativas à aquisição de imóvel rural nos financiamentos de que trata a Lei Complementar nº 93, de 4 de fevereiro de 1998; institui o Programa Nacional de Apoio à Captação de Água de Chuva e Outras Tecnologias Sociais de Acesso à Água - Programa Cisternas; altera a Lei nº 8.666, de 21 de junho de 1993, o Decreto-Lei nº 167, de 14 de fevereiro de 1967, as Leis nºs 10.406, de 10 de janeiro de 2002 - Código Civil, 9.718, de 27 de novembro de 1998, e 12.546, de 14 de setembro de 2011; autoriza a União a conceder subvenção econômica, referente à safra 2011/2012, para produtores independentes de cana-de-açúcar que desenvolvem suas atividades no Estado do Rio de Janeiro; altera a Lei nº 11.101, de 9 de fevereiro de 2005; institui o Programa de Fortalecimento das Entidades Privadas Filantrópicas e das Entidades sem Fins Lucrativos que Atuam na Área da Saúde e que Participam de Forma Complementar do Sistema Único de Saúde - PROSUS; dispõe sobre a utilização pelos Estados, Distrito Federal e Municípios dos registros de preços realizados pelo Ministério da Saúde; autoriza a União, por intermédio do Ministério do Planejamento, Orçamento e Gestão, a conceder o uso de bens públicos imobiliários dominicais, mediante emissão de Certificado de Direito de Uso de Bem Público Imobiliário - CEDUPI; altera o Decreto-Lei nº 3.365, de 21 de junho de 1941; dispõe sobre as dívidas originárias de perdas constatadas nas armazenagens de produtos vinculados à Política de Garantia de Preços Mínimos - PGPM e Estoques Reguladores do Governo Federal, depositados em armazéns de terceiros, anteriores a 31 de dezembro de 2011; altera a Lei nº 10.438, de 26 de abril de 2002; autoriza o Poder Executivo a declarar estado de emergência fitossanitária ou zoossanitária, quando for constatada situação epidemiológica que indique risco iminente de introdução de doença exótica ou praga quarentenária ausente no País, ou haja risco de surto ou epidemia de doença ou praga já existente; altera a Lei nº 9.430, de 27 de dezembro de 1996; dispõe sobre o repasse pelas entidades privadas filantrópicas e entidades sem fins lucrativos às suas mantenedoras de recursos financeiros recebidos dos entes públicos; altera a Medida Provisória nº 2.158-35, de 24 de agosto de 2001, as Leis nºs 10.848, de 15 de março de 2004, 12.350,  de 20 de dezembro de 2010, 12.096, de 24 de novembro de 2009, 5.869, de 11 de janeiro de 1973 - Código de Processo Civil, 12.087, de 11 de novembro de 2009, e 10.260, de 12 de julho de 2001; e dá outras providências.",Melhora armazenagem de produtos rurais e cria programa de cisternas para captação de água.,"A medida cria o Programa Cisternas para fornecer tecnologias de captação de água da chuva para famílias rurais em regiões com escassez hídrica. Facilita a construção e reforma de depósitos para grãos, beneficiando produtores rurais com melhor armazenamento. Pequenos produtores de cana do Rio de Janeiro recebem ajuda financeira.",agricultura,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1097821,Aguardando Apreciação do Veto,0.015,416,513,5,61
794,camara_prop_580951,CAMARA,MPV,620,2013,"Altera a Lei nº 12.793, de 2 de abril de 2013, para dispor sobre o financiamento de bens de consumo duráveis a beneficiários do Programa Minha Casa Minha Vida, constitui fonte adicional de recursos para a Caixa Econômica Federal, altera a Lei nº 12.741, de 8 de dezembro de 2012, que dispõe sobre as medidas de esclarecimento ao consumidor, para prever prazo de aplicação das sanções previstas na Lei nº 8.078, de 11 de setembro de 1990, e dá outras providências.

NOVA EMENTA: Altera a Lei nº 12.793, de 2 de abril de 2013, para dispor sobre o financiamento de bens de consumo duráveis a beneficiários do Programa Minha Casa, Minha Vida; constitui fonte adicional de recursos para a Caixa Econômica Federal; altera a Lei nº 12.741, de 8 de dezembro de 2012, que dispõe sobre as medidas de esclarecimento ao consumidor, para prever prazo de aplicação das sanções previstas na Lei no 8.078, de 11 de setembro de 1990; altera as Leis nºs 12.761, de 27 de dezembro de 2012, 12.101, de 27 de novembro de 2009, 9.532, de 10 de dezembro de 1997, e 9.615, de 24 de março de 1998; e dá outras providências.",Permite financiar móveis e eletrodomésticos para beneficiários do Minha Casa Minha Vida.,"Beneficiários do Minha Casa Minha Vida ganham acesso a financiamento específico para comprar móveis e eletrodomésticos. Famílias que receberam casa pelo programa podem financiar geladeira, fogão, sofá e outros itens essenciais com condições facilitadas.",habitacao,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1099680,Transformado em Norma Jurídica,0.225,323,41,1,0
798,camara_prop_584020,CAMARA,MPV,621,2013,"Institui o Programa Mais Médicos e dá outras providências.

NOVA EMENTA: Institui o Programa Mais Médicos; altera as Leis nºs 8.745, de 9 de dezembro de 1993, e 6.932, de 7 de julho de 1981; e dá outras providências.","Cria programa para trazer mais médicos ao país, especialmente interior.","O programa contrata médicos estrangeiros e brasileiros formados no exterior para trabalhar no SUS por 3 anos, com bolsa de R$ 10 mil mensais. Afeta principalmente população de cidades pequenas e periferias que não tinham médicos. Também cria mais vagas em faculdades de medicina e residência médica no país.",saude,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1108863,Aguardando Apreciação do Veto,0.114,683,1692,31,194
805,camara_prop_590058,CAMARA,MPV,625,2013,"Abre crédito extraordinário, em favor do Ministério de Minas e Energia, no valor de R$ 60.000.000,00, para o fim que especifica.",Libera R$ 60 milhões extras para o Ministério de Minas e Energia.,"A medida autoriza o governo a gastar R$ 60 milhões extras no Ministério de Minas e Energia em 2013, fora do orçamento original. Esse dinheiro adicional pode ser usado para programas e projetos do ministério que cuida da política energética do país.",economia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1124082,Perdeu a Eficácia,0.075,10,257,2,44
801,camara_prop_599142,CAMARA,PDC,1361,2013,"Susta os efeitos da Resolução nº 23.389, de 9 de abril de 2013, expedida pelo Tribunal Superior Eleitoral, que dispõe sobre o número de membros da Câmara dos Deputados e das Assembleias e Câmara Legislativa para as eleições de 2014.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1174901,Transformado em Norma Jurídica,0.505,660,624,33,39
786,camara_prop_582341,CAMARA,PL,5844,2013,Destina recursos do Fundo de Garantia do Tempo de Serviço (FGTS) para o financiamento de subvenção econômica nos financiamentos a pessoas físicas beneficiárias do Programa Minha Casa Minha Vida (PMCMV).,Permite usar recursos do FGTS para subsidiar financiamentos do Minha Casa Minha Vida.,"O projeto permite que dinheiro do FGTS seja usado para dar desconto nos financiamentos do Minha Casa Minha Vida. Quem se beneficia: famílias que participam do programa habitacional teriam juros menores ou prestações reduzidas. Na prática, tornaria mais barato comprar casa pelo programa usando recursos que os trabalhadores depositam no fundo.",habitacao,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1103716,Arquivada,0.775,150,237,1,1
797,camara_prop_586411,CAMARA,PL,6053,2013,"Dispõe sobre a criação de Funções Comissionadas do DNIT - FCDNIT, no Departamento Nacional de Infraestrutura de Transportes, e dá outras providências.",Cria novos cargos comissionados no DNIT.,O projeto permite que o DNIT contrate pessoas para cargos de chefia e assessoramento sem concurso público. Esses profissionais serão nomeados diretamente pelo governo e podem ser demitidos a qualquer momento. Afeta quem busca trabalhar no órgão responsável pelas estradas federais.,transporte,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1113727,Transformado em Norma Jurídica,0.05,8,311,0,23
177,camara_prop_589982,CAMARA,PL,6240,2013,"Acrescenta art. 149-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar o crime de desaparecimento forçado de pessoa, e acrescenta inciso VIII ao art. 1º da Lei nº 8.072, de 25 de julho de 1990, para considerar esse crime hediondo.",Torna crime hediondo o desaparecimento forçado de pessoas com punição mais severa.,"Cria o novo crime de desaparecimento forçado no Código Penal, quando agentes do Estado fazem alguém sumir sem revelar seu paradeiro. Como crime hediondo, terá pena mais alta, sem direito à fiança ou liberdade provisória. Afeta famílias de desaparecidos que terão mais proteção legal para buscar justiça.",direitos-humanos,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1123680,Aguardando Apreciação pelo Senado Federal,0.972,784,739,6,10
796,camara_prop_592935,CAMARA,PL,6397,2013,"Altera as Leis nºs 4.737, de 15 de julho de 1965, 9.096, de 19 de setembro de 1995, e 9.504, de 30 de setembro de 1997, para diminuir o custo das campanhas eleitorais, e dá outras providências.

NOVA EMENTA: Altera as Leis nºs 4.737, de 15 de julho de 1965, 9.096, de 19 de setembro de 1995, e 9.504, de 30 de setembro de 1997, para diminuir o custo das campanhas eleitorais.",Estabelece medidas para reduzir custos das campanhas eleitorais.,"Esta proposta proíbe uso de bonecos infláveis, outdoors e showmícios nas campanhas eleitorais. Candidatos não poderão mais usar esses materiais caros para fazer propaganda. A mudança reduz gastos obrigatórios de campanha e torna as eleições mais baratas para quem concorre a cargos públicos.",geral,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1139335,Transformado em Norma Jurídica,0.67,1062,982,4,9
789,camara_prop_564525,CAMARA,PLP,238,2013,"Dispõe sobre o quórum de aprovação de convênio que conceda remissão dos créditos tributários constituídos em decorrência de benefícios, incentivos fiscais ou financeiros instituídos em desacordo com a deliberação prevista no art. 155, § 2º, inciso XII, alínea ""g"", da Constituição, e para a reinstituição dos referidos benefícios nos termos da legislação aplicável; altera a Lei Complementar nº 101, de 4 de maio de 2000, que estabelece normas de finanças públicas voltadas para a responsabilidade na gestão fiscal; dispõe sobre critérios de indexação dos contratos de refinanciamento da dívida celebrados entre a União, Estados e Municípios;  e dá outras providências.
NOVA EMENTA: Altera a Lei Complementar nº 101, de 4 de maio de 2000, que estabelece normas de finanças públicas voltadas para a responsabilidade na gestão fiscal; dispõe sobre critérios de indexação dos contratos de refinanciamento da dívida celebrados entre a União, Estados e Municípios; e dá outras providências.",Muda regras para perdão de dívidas fiscais de empresas e refinanciamento de dívidas de estados e municípios.,"Esta proposta facilita o perdão de dívidas de impostos estaduais que empresas acumularam por usar incentivos fiscais irregulares, exigindo aprovação de menos estados no Confaz. Também muda como estados e municípios pagam suas dívidas com a União, permitindo correção por índices diferentes da Selic.",tributacao,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1053694,Transformado em Norma Jurídica,0.024,1194,1119,8,18
783,camara_prop_573508,CAMARA,PLP,266,2013,"Altera a Lei Complementar nº 62, de 28 de dezembro de 1989, a Lei nº 5.172, de 25 de outubro de 1966 (Código Tributário Nacional), e a Lei nº 8.443, de 16 de julho de 1992 (Lei Orgânica do Tribunal de Contas da União), para dispor sobre os critérios de rateio do Fundo de Participação dos Estados e do Distrito Federal (FPE); e revoga dispositivos da Lei nº 5.172, de 25 de outubro de 1966.",Altera como estados e municípios recebem verbas federais do governo.,"Esta proposta muda os critérios para dividir o Fundo de Participação dos Estados (FPE) entre os 26 estados e Distrito Federal. Atualmente, a divisão segue regras antigas que beneficiam mais o Nordeste e Norte. A mudança criaria novos critérios baseados em população, território e renda per capita. Estados do Sul e Sudeste receberiam mais recursos, enquanto estados do Norte e Nordeste perderiam parte das verbas federais que recebem hoje.",economia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1080364,Arquivada,0.774,666,351,5,18
785,camara_prop_581700,CAMARA,PLP,288,2013,"Altera a Lei Complementar n° 62, de 28 de dezembro de 1989, a Lei n° 5.172, de 25 de outubro de 1966 (Código Tributário Nacional), e a Lei n° 8.443, de 16 de julho de 1992 (Lei Orgânica do Tribunal de Contas da União), para dispor sobre os critérios de rateio do Fundo de Participação dos Estados e do Distrito Federal (FPE); e revoga dispositivos da Lei n° 5.172, de 25 de outubro de 1966.",Altera critérios de distribuição do Fundo de Participação dos Estados e Distrito Federal.,"Esta proposta muda a fórmula de divisão do dinheiro federal (FPE) entre estados e DF. Atualmente, os critérios favorecem mais os estados do Nordeste e Norte. A nova regra incluiria outros fatores como população e economia para distribuir os recursos. Estados do Sul e Sudeste receberiam mais verba, enquanto alguns do Norte e Nordeste perderiam participação no fundo.",tributacao,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1101843,Transformado em Norma Jurídica,0.006,913,148,2,0
766,camara_prop_568421,CAMARA,PRC,178,2013,"Dispõe sobre a estrutura temporária da Liderança do Partido Social Democrático - PSD, e dá outras providências.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1067428,Transformado em Norma Jurídica,0.076,386,803,22,116
806,camara_prop_601931,CAMARA,PRC,228,2013,Estabelece as estruturas temporárias da Liderança do Partido Republicano da Ordem Social e da Liderança do Solidariedade e dá outras providências.,,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1199515,Transformado em Norma Jurídica,0.125,271,18,3,0
793,camara_prop_582292,CAMARA,REP,20,2013,"Representa em face do Deputado Natan Donadon, em razão de condenação criminal transitada em julgado.",,,,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1103539,,0.582,39,16,0,0
726,camara_prop_527728,CAMARA,,0,2012,"Altera a Lei nº 10.735, de 11 de setembro de 2003, que dispõe sobre o direcionamento de depósitos à vista captados pelas instituições financeiras para operações de crédito destinadas à população de baixa renda e a microempreendedores, e dá outras providências.",,,,,,0.959,177,192,0,1
757,camara_prop_517673,CAMARA,,0,2012,"Revoga o inciso IV e § 1º do art. 8º da Lei nº 8.906, de 4 de julho de 1994, que dispõe sobre o Estatuto da Advocacia e a Ordem dos Advogados do Brasil (OAB).",,,,,,0.767,145,233,6,1
755,camara_prop_518563,CAMARA,,0,2012,"Cria cargos de Especialista em Infraestrutura Sênior, cargos das carreiras de Analista de Infraestrutura, de Especialista em Meio Ambiente e de Analista de Comércio Exterior, cargos nos quadros de pessoal da Superintendência da Zona Franca de Manaus, da Agência Nacional de Vigilância Sanitária e do Departamento de Polícia Rodoviária Federal, cargos em comissão, funções gratificadas, e dá outras providências.

NOVA EMENTA: Cria cargos de Especialista em Infraestrutura Sênior, cargos das carreiras de Analista de Infraestrutura, de Especialista em Meio Ambiente e de Analista de Comércio Exterior, cargos nos quadros de pessoal da Superintendência da Zona Franca de Manaus, da Agência Nacional de Vigilância Sanitária, do Departamento de Polícia Rodoviária Federal e do Departamento Nacional de Auditoria do Sistema Único de Saúde - DENASUS, cargos em comissão, funções gratificadas; altera as Leis nºs 9.620, de 2 de abril de 1998, e 11.539, de 8 de novembro de 2007; e dá outras providências.",,,,,,0.007,291,1,0,0
753,camara_prop_529884,CAMARA,,0,2012,"Altera dispositivos da Lei Complementar nº 101, de 4 de maio de 2000, que estabelece normas de finanças públicas voltadas para a responsabilidade na gestão fiscal e dá outras providências.",,,,,,0,289,0,0,0
752,camara_prop_473496,CAMARA,,0,2012,"Revoga o parágrafo único do art. 7º da Constituição Federal, para estabelecer a igualdade de direitos trabalhistas entre os empregados domésticos e os demais trabalhadores urbanos e rurais.",,,,,,0.011,706,4,2,1
750,camara_prop_529011,CAMARA,,0,2012,"Dispõe sobre a tipificação criminal de delitos informáticos e dá outras providências. 
NOVA EMENTA: Dispõe sobre a tipificação criminal de delitos informáticos; altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal; e dá outras providências.",,,,,,0.037,5,263,2,18
749,camara_prop_496725,CAMARA,,0,2012,"Altera a Lei nº 10.683, de 28 de maio de 2003, que dispõe sobre a organização da Presidência da República e dos Ministérios, cria a Secretaria da Micro e Pequena Empresa, cria cargo de Ministro de Estado e cargos em comissão, e dá outras providências.",,,,,,0.322,597,102,1,16
748,camara_prop_524645,CAMARA,,0,2012,"Modifica as Leis nº 9.478, de 6 de agosto de 1997, e nº 12.351, de 22 de dezembro de 2010, para determinar novas regras de distribuição entre os entes da Federação dos royalties e da participação especial devidos em função da exploração de petróleo, gás natural e outros hidrocarbonetos fluidos, e para aprimorar o marco regulatório sobre a exploração desses recursos no regime de partilha.",,,,,,0.29,1092,433,10,37
747,camara_prop_479328,CAMARA,,0,2012,"Dispõe sobre isenção do Imposto Sobre Serviços de Qualquer Natureza, de competência dos Municípios e do Distrito Federal, à Fédération Internationale de Football Association - FIFA e a outras pessoas, para fatos geradores relacionados com a Copa das Confederações FIFA 2013 e com a Copa do Mundo FIFA 2014.",,,,,,0.094,588,27,3,0
740,camara_prop_494004,CAMARA,,0,2012,"Da nova redação ao art. 334 do Código Penal e acrescenta o art. 334-A,  também no Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal.

NOVA EMENTA: Dá nova redação ao art. 334 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal e acrescenta-lhe o art. 334-A.",,,,,,0.171,236,22,0,0
725,camara_prop_366851,CAMARA,,0,2012,"Institui o regime de previdência complementar para os servidores públicos federais titulares de cargo efetivo, inclusive os membros dos órgãos que menciona, fixa o limite máximo para a concessão de aposentadorias e pensões pelo regime de previdência de que trata o art. 40 da Constituição, autoriza a criação de entidade fechada de previdência complementar denominada Fundação de Previdência Complementar do Servidor Público Federal - FUNPRESP, e dá outras providências.

NOVA EMENTA: Institui o regime de previdência complementar para os servidores públicos federais titulares de cargo efetivo, inclusive os membros dos órgãos que menciona; fixa o limite máximo para a concessão de aposentadorias e pensões pelo regime de previdência de que trata o art. 40 da Constituição Federal; autoriza a criação de 3 (três) entidades fechadas de previdência complemen-tar, denominadas Fundação de Previdência Complementar do Servidor Público Federal do Poder Executivo - FUNPRESP-Exe, Fundação de Previdência Complementar do Servidor Público Federal do Poder Legislativo - FUNPRESP-Leg e Fundação de Previdência Complementar do Servidor Público Federal do Poder Judiciário - FUNPRESP-Jud; altera dispositivos da Lei nº 10.887, de 18 de junho de 2004; e dá outras providências.",,,,,,0.593,525,974,19,4
729,camara_prop_520245,CAMARA,,0,2012,"Dispõe sobre as medidas relativas à Copa das Confederações FIFA de 2013 e à Copa do Mundo FIFA de 2014, que serão realizadas no Brasil.

NOVA EMENTA: Dispõe sobre as medidas relativas à Copa das Confederações Fifa 2013 e à Copa do Mundo Fifa  2014, que serão realizadas no Brasil; e altera as Leis nºs 6.815, de 19 de agosto de 1980, e 10.671, de 15 de maio de 2003.",,,,,,0.858,339,466,4,0
728,camara_prop_131591,CAMARA,,0,2012,Altera o art. 132 da Constituição Federal.,,,,,,0.01,802,3,3,0
730,camara_prop_527723,CAMARA,,0,2012,"Reduz a zero as alíquotas da Contribuição para o PIS/PASEP, da Contribuição para o Financiamento da Seguridade Social - COFINS, da Contribuição para o PIS/PASEP - Importação e da COFINS - Importação incidentes sobre a importação e a receita de venda no mercado interno dos produtos que menciona.

NOVA EMENTA: Reduz a zero as alíquotas da Contribuição para o PIS/Pasep, da Contribuição para o Financiamento da Seguridade Social - COFINS, da Contribuição para o PIS/Pasep - Importação e da Cofins - Importação incidentes sobre a importação e a receita de venda no mercado interno dos produtos que menciona; altera as Leis nºs 10.865, de 30 de abril de 2004, 10.522, de 19 de julho de 2002, 8.989, de 24 de fevereiro de 1995, 5.991, de 17 de dezembro de 1973, 10.451, de 10 de maio de 2002, e 11.051, de 29 de dezembro de 2004; e revoga dispositivos das Leis nºs 10.637, de 30 de dezembro de 2002, e 10.833, de 29 de dezembro de 2003.",,,,,,0.495,81,246,2,1
731,camara_prop_528165,CAMARA,,0,2012,"Altera dispositivos das Leis nº 7.920, de 12 de dezembro de 1989, nº 9.825, de 23 de agosto de 1999, nº 8.399, de 7 de janeiro de 1992, nº 6.009, de 26 de dezembro de 1973, nº 5.862, de 12 de dezembro de 1972, nº 12.462, de 5 de agosto de 2011; e dá outras providências.

NOVA EMENTA: Altera dispositivos das Leis nºs 7.920, de 12 de dezembro de 1989, 8.399, de 7 de janeiro de 1992, 9.825, de 23 de agosto de 1999, 12.462, de 5 de agosto de 2011, 6.009, de 26 de dezembro de 1973, e 5.862, de 12 de dezembro de 1972; revoga o Decreto-Lei nº 1.896, de 17 de dezembro de 1981; e dá outras providências.",,,,,,0.845,243,533,0,0
732,camara_prop_274311,CAMARA,,0,2012,"Modifica a Lista de Serviços Tributáveis pelo Imposto sobre Serviços de Qualquer Natureza - ISS  anexa à Lei Complementar nº 116, de 31 de julho de 2003.",,,,,,0.011,354,2,1,0
733,camara_prop_533505,CAMARA,,0,2012,"Altera a Lei nº 11.110, de 25 de abril de 2005, para autorizar a União a conceder subvenção econômica, sob a forma de equalização de parte dos custos a que estão sujeitas as instituições financeiras para contratação e acompanhamento de operações de microcrédito produtivo orientado e autoriza a concessão de subvenção econômica, sob a modalidade de equalização de taxa de juros, nas operações de financiamento para a estocagem de álcool combustível, e altera a Lei nº 10.453, de 13 de maio de 2002.

NOVA EMENTA: Altera a Lei nº 11.110, de 25 de abril de 2005, para autorizar a União a conceder subvenção econômica, sob a forma de equalização de parte dos custos a que estão sujeitas as instituições financeiras para contratação e acompanhamento de operações de microcrédito produtivo orientado; autoriza a concessão de subvenção econômica, sob a modalidade de equalização de taxa de juros, nas operações de financiamento para a estocagem de álcool combustível; altera a Lei nº 10.453, de 13 de maio de 2002; e dá outras providências.",,,,,,0.987,183,188,1,1
735,camara_prop_528091,CAMARA,,0,2012,"Dispõe sobre a convocação de plebiscito para consultar o eleitorado sobre a instituição da simultaneidade das eleições municipais, distritais, estaduais e federais.",,,,,,0.59,287,120,0,0
737,camara_prop_325847,CAMARA,,0,2012,"Altera dispositivo da Lei Complementar nº 93, de 4 de fevereiro de 1998, que institui o Fundo de Terras e da Reforma Agrária - Banco da Terra -  e dá outras providências.
NOVA EMENTA: Altera dispositivos da Lei Complementar nº 93, de 4 de fevereiro de 1998, que institui o Fundo de Terras e da Reforma Agrária - Banco da Terra.",,,,,,0,603,0,1,12
738,camara_prop_290677,CAMARA,,0,2012,"Acrescenta o art. 216-A à Constituição para instituir o Sistema Nacional de Cultura.

NOVA EMENTA: Acrescenta o art. 216-A à Constituição Federal para instituir o Sistema Nacional de Cultura.",,,,,,0.006,687,2,0,0
727,camara_prop_343615,CAMARA,,0,2012,"Define condutas que constituem crimes de violação do direito internacional humanitário, estabelece normas para a cooperação judiciária com o Tribunal Penal Internacional e dá outras providências.",,,,,,0.111,307,18,4,40
734,camara_prop_533535,CAMARA,MPV,558,2012,"Dispõe sobre alterações nos limites dos Parques Nacionais da Amazônia, dos Campos Amazônicos e Mapinguari, das Florestas Nacionais de Itaituba I, Itaituba II e do Crepori e da Área de Proteção Ambiental do Tapajós, e dá outras providências

NOVA EMENTA: Dispõe sobre alterações nos limites dos Parques Nacionais da Amazônia, dos Campos Amazônicos e Mapinguari, das Florestas Nacionais de Itaituba I, Itaituba II e do Crepori e da Área de Proteção Ambiental do Tapajós; altera a Lei nº 12.249, de 11 de junho de 2010; e dá outras providências.",Altera limites de parques nacionais e áreas de proteção ambiental na Amazônia.,"A medida reduz o tamanho de parques nacionais e florestas na região amazônica para permitir atividades econômicas em áreas antes protegidas. Afeta comunidades locais, produtores rurais e mineradores que poderão explorar terras antes restritas. Também impacta ambientalistas preocupados com menor proteção ambiental.",meio-ambiente,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=995878,Transformado em Norma Jurídica,0.341,229,47,3,0
739,camara_prop_535959,CAMARA,MPV,559,2012,"Autoriza a Centrais Elétricas Brasileiras S.A. - ELETROBRAS a adquirir participação na Celg Distribuição S.A. - CELG D e dá outras providências.

NOVA EMENTA: Autoriza a Centrais Elétricas Brasi-leiras S.A. - ELETROBRAS a adquirir o controle acionário da CELG DISTRIBUIÇÃO S.A. - CELG D; institui o Programa de Estímulo à Reestruturação e ao Fortalecimento das Instituições de Ensino Superior - PROIES; altera as Leis nºs 
3.890-A, de 25 de abril de 1961, 9.718, de 27 de novembro de 1998,  10.637, de 30 de dezembro de 2002,  10.887, de 18 de junho de 2004,  10.833, de 29 de dezembro de 2003,  11.033, de 21 de dezembro de 2004, 11.128, de 28 de junho de 2005,  11.651, de 7 de abril de 2008,  12.024, de 27 de agosto de 2009,  12.101, de 27 de novembro de 2009,  12.429, de 20 de junho de 2011,  12.462, de 4 de agosto de 2011, e 12.546, de 14 de dezembro de 2011; e dá outras providências.",Permite que a Eletrobras compre parte da distribuidora de energia elétrica CELG D.,"A Eletrobras (empresa federal) pode assumir o controle total da CELG D, distribuidora de energia elétrica que atende Goiás. A medida também cria programa para ajudar universidades privadas com dificuldades financeiras. Consumidores de energia de Goiás e estudantes de faculdades particulares são os principais afetados pela mudança de gestão.",economia,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=967534,Aguardando Apreciação do Veto,0.052,249,925,9,113
